,ID,Database,SMILES_chiral,Counts,MW,HBA,HBD,LOGP,TPSA,RB,Rel_Sol_2mM,ROMol,SMILES,SA_score,NumCarbons,NumOxygens,NumNitrogens,FractionOfCarbons,FractionOfOxygens,FractionOfNitrogens,CSP3,FractionOfChiralCarbons,NumHeavyAtoms,Ring,AliphaticRing,AromaticRing,Heterocycle,AliphaticHeterocycle,AromaticHeterocycle,SpiroAtom,BridgeheadAtom
2976,Z1954856453,EnamineSolWat,Cc1c(O)[nH]c2ccccc12,,147.068413908,1,2,2.18192,36.02,0,,<rdkit.Chem.rdchem.Mol object at 0x7a142f957370>,CC1C(=O)Nc2ccccc21,2.169,9,1,1,0.8181818181818182,0.0909090909090909,0.0909090909090909,0.1111111111111111,0.0,11,2,0,2,1,0,2,0,0
2977,Z383325512,EnamineSolWat,CC(=O)NCc1cn[nH]c1,,139.074561908,2,2,0.0457999999999996,57.78,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f9573e0>,CC(=O)NCc1cn[nH]c1,2.375,6,1,3,0.6,0.1,0.3,0.3333333333333333,0.0,10,1,0,1,1,0,1,0,0
2978,Z1768415350,EnamineSolWat,O=C(O)C1CC2(CCCCC2)C1,,168.115029752,1,1,2.4315000000000007,37.3,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f957450>,O=C(O)C1CC2(CCCCC2)C1,2.819,10,2,0,0.8333333333333334,0.1666666666666666,0.0,0.9,0.0,12,2,2,0,0,0,0,1,0
2979,Z2736954875,EnamineSolWat,CC1CN(C(=O)c2c[nH]c(C#N)c2)C1,,189.090211972,2,1,0.9782799999999998,59.89,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f9575a0>,CC1CN(C(=O)c2c[nH]c(C#N)c2)C1,2.876,10,1,3,0.7142857142857143,0.0714285714285714,0.2142857142857142,0.4,0.0,14,2,1,1,2,1,1,0,0
2980,Z1076481138,EnamineSolWat,c1c[nH]c(CNC2CCCCC2)n1,,179.142247544,2,2,1.832,40.71,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f957680>,c1c[nH]c(CNC2CCCCC2)n1,2.261,10,0,3,0.7692307692307693,0.0,0.2307692307692307,0.7,0.0,13,2,1,1,1,0,1,0,0
2981,Z1259339838,EnamineSolWat,Cc1nc(C)c(C(C)N)s1,,156.072119384,3,1,1.77964,38.91,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f9576f0>,Cc1nc(C)c(C(C)N)s1,2.953,7,0,2,0.7,0.0,0.2,0.5714285714285714,0.1428571428571428,10,1,0,1,1,0,1,0,0
2982,Z373775192,EnamineSolWat,Cn1cc(NC(=O)c2ccc(F)cc2Cl)cn1,,253.041817808,3,1,2.4649,46.92,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f957760>,Cn1cc(NC(=O)c2ccc(F)cc2Cl)cn1,1.93,11,1,3,0.6470588235294118,0.0588235294117647,0.1764705882352941,0.0909090909090909,0.0,17,2,0,2,1,0,2,0,0
2983,Z1343775813,EnamineSolWat,Cc1ccc(C(=O)N2CCCSCC2)c(F)c1,,253.093663352,2,0,2.7132200000000006,20.31,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f9577d0>,Cc1ccc(C(=O)N2CCCSCC2)c(F)c1,2.086,13,1,1,0.7647058823529411,0.0588235294117647,0.0588235294117647,0.4615384615384615,0.0,17,2,1,1,1,1,1,0,0
2984,Z133729826,EnamineSolWat,CC(NS(C)(=O)=O)c1cccc(Cl)c1,,233.027727304,2,1,1.9502,46.17,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f957840>,CC(NS(C)(=O)=O)c1cccc(Cl)c1,2.341,9,2,1,0.6428571428571429,0.1428571428571428,0.0714285714285714,0.3333333333333333,0.1111111111111111,14,1,0,1,0,0,1,0,0
2985,Z2407970772,EnamineSolWat,O=C(c1ccco1)N1CC(O)(C(F)F)C1,,217.055049588,3,1,0.7316,53.68000000000001,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f9578b0>,O=C(c1ccco1)N1CC(O)(C(F)F)C1,2.777,9,3,1,0.6,0.2,0.0666666666666666,0.4444444444444444,0.0,15,2,1,1,2,1,1,0,0
2986,Z1690155158,EnamineSolWat,OC(CN1CCCSCC1)C(F)(F)F,,229.074819728,3,1,1.3485,23.47,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f957a00>,OC(CN1CCCSCC1)C(F)(F)F,3.143,8,1,1,0.5714285714285714,0.0714285714285714,0.0714285714285714,1.0,0.125,14,1,1,0,1,1,0,0,0
2987,Z1450448830,EnamineSolWat,CCC(N)C(=O)N1CC(C)Oc2cc(F)ccc21,,252.127406004,3,1,1.6768999999999996,55.56,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f957ae0>,CC[C@H](N)C(=O)N1CC(C)Oc2cc(F)ccc21.Cl,3.195,13,2,2,0.7222222222222222,0.1111111111111111,0.1111111111111111,0.4615384615384615,0.1538461538461538,18,2,1,1,1,1,1,0,0
2988,Z1868163256,EnamineSolWat,O=c1cccccc1O,,122.036779432,2,1,0.7523999999999997,37.3,0,,<rdkit.Chem.rdchem.Mol object at 0x7a142f957b50>,O=c1cccccc1O,1.685,7,2,0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,9,1,0,1,0,0,1,0,0
2989,Z2335005849,EnamineSolWat,O=C(c1ccc(Cl)cc1)N1CC(CF)C1,,227.051319872,1,0,2.3815,20.31,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f957bc0>,O=C(c1ccc(Cl)cc1)N1CC(CF)C1,2.006,11,1,1,0.7333333333333333,0.0666666666666666,0.0666666666666666,0.3636363636363636,0.0,15,2,1,1,1,1,1,0,0
2990,Z1443622720,EnamineSolWat,CC(C(=O)N1CCCC(C(=O)O)C1)c1ccccc1F,,279.127071656,2,1,2.2524000000000006,57.61,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f957c30>,CC(C(=O)N1CCCC(C(=O)O)C1)c1ccccc1F,2.827,15,3,1,0.75,0.15,0.05,0.4666666666666667,0.1333333333333333,20,2,1,1,1,1,1,0,0
2991,Z1561886252,EnamineSolWat,Cc1ccc(CN2CCC(C(N)=O)C2)s1,,224.098334132,3,1,1.36372,46.33,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f957d10>,Cc1ccc(CN2CCC(C(N)=O)C2)s1,2.572,11,1,2,0.7333333333333333,0.0666666666666666,0.1333333333333333,0.5454545454545454,0.0909090909090909,15,2,1,1,2,1,1,0,0
2992,Z2574915591,EnamineSolWat,NC1CCCC1Cc1ccccn1,,176.131348512,2,1,1.7515,38.91,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f957d80>,NC1CCCC1Cc1ccccn1,2.948,11,0,2,0.8461538461538461,0.0,0.1538461538461538,0.5454545454545454,0.1818181818181818,13,2,1,1,1,0,1,0,0
2993,Z1724524224,EnamineSolWat,CC(NC(=O)c1c(O)cccc1F)C1CCOC1,,253.111421592,3,2,1.6861,58.56,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f957df0>,CC(NC(=O)c1c(O)cccc1F)C1CCOC1,3.089,13,3,1,0.7222222222222222,0.1666666666666666,0.0555555555555555,0.4615384615384615,0.1538461538461538,18,2,1,1,1,1,1,0,0
2994,Z1250132310,EnamineSolWat,Cc1cc(-c2ncc[nH]2)ccc1F,,176.074976508,1,1,2.52422,28.68,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f957e60>,Cc1cc(-c2ncc[nH]2)ccc1F.Cl,2.2,10,0,2,0.7692307692307693,0.0,0.1538461538461538,0.1,0.0,13,2,0,2,1,0,2,0,0
2995,Z1599212771,EnamineSolWat,Cc1cccc(NC2CCNC2=O)c1F,,208.101191256,2,2,1.4345199999999998,41.13,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f957ed0>,Cc1cccc(NC2CCNC2=O)c1F,2.86,11,1,2,0.7333333333333333,0.0666666666666666,0.1333333333333333,0.3636363636363636,0.0909090909090909,15,2,1,1,1,1,1,0,0
2996,Z219522294,EnamineSolWat,COC1CCN(C(=O)Nc2ccccc2F)CC1,,252.127406004,2,1,2.468400000000001,41.57,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f957f40>,COC1CCN(C(=O)Nc2ccccc2F)CC1,1.866,13,2,2,0.7222222222222222,0.1111111111111111,0.1111111111111111,0.4615384615384615,0.0,18,2,1,1,1,1,1,0,0
2997,Z1983079578,EnamineSolWat,O=C(O)C1(Oc2ccccc2F)CC1,,196.053572368,2,1,1.8217,46.53,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96c040>,O=C(O)C1(Oc2ccccc2F)CC1,2.24,10,3,0,0.7142857142857143,0.2142857142857142,0.0,0.3,0.0,14,2,1,1,0,0,1,0,0
2998,Z1571823212,EnamineSolWat,CC1(CNC(=O)c2ccncc2F)Cc2ccccc2C1,,284.132491384,2,1,2.755600000000001,41.99,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96c0b0>,CC1(CNC(=O)c2ccncc2F)Cc2ccccc2C1,2.482,17,1,2,0.8095238095238095,0.0476190476190476,0.0952380952380952,0.2941176470588235,0.0,21,3,1,2,1,0,2,0,0
2999,Z1401881506,EnamineSolWat,CC(=O)Nc1cccn(CC(F)(F)F)c1=O,,234.061612188,3,1,1.3689999999999998,51.1,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96c190>,CC(=O)Nc1cccn(CC(F)(F)F)c1=O,2.323,9,2,2,0.5625,0.125,0.125,0.3333333333333333,0.0,16,1,0,1,1,0,1,0,0
3000,Z1823225694,EnamineSolWat,CC1C(=O)NCCCN1CC(F)(F)F,,210.097997696,2,1,0.7590999999999999,32.34,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96c200>,CC1C(=O)NCCCN1CC(F)(F)F,3.132,8,1,2,0.5714285714285714,0.0714285714285714,0.1428571428571428,0.875,0.125,14,1,1,0,1,1,0,0,0
3001,Z1492796719,EnamineSolWat,CC(=O)NC1CNc2ccccc2C1,,190.110613068,2,2,1.1592999999999998,41.13,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96c2e0>,CC(=O)NC1CNc2ccccc2C1,2.646,11,1,2,0.7857142857142857,0.0714285714285714,0.1428571428571428,0.3636363636363636,0.0909090909090909,14,2,1,1,1,1,1,0,0
3002,Z1436185316,EnamineSolWat,Fc1cccc(C2CNC2)c1,,151.07972754,1,1,1.5125,12.03,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96c3c0>,Cl.Fc1cccc(C2CNC2)c1,2.004,9,0,1,0.8181818181818182,0.0,0.0909090909090909,0.3333333333333333,0.0,11,2,1,1,1,1,1,0,0
3003,Z1266823160,EnamineSolWat,Cc1nn(C(F)F)c(C)c1N,,161.076453728,3,1,1.47724,43.84,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96c430>,Cc1nn(C(F)F)c(C)c1N.Cl,2.841,6,0,3,0.5454545454545454,0.0,0.2727272727272727,0.5,0.0,11,1,0,1,1,0,1,0,0
3004,Z1729209142,EnamineSolWat,Fc1cccc(Cn2ccnn2)c1Cl,,211.031253124,3,0,2.1189,30.71,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96c4a0>,Fc1cccc(Cn2ccnn2)c1Cl,2.402,9,0,3,0.6428571428571429,0.0,0.2142857142857142,0.1111111111111111,0.0,14,2,0,2,1,0,2,0,0
3005,Z1795999054,EnamineSolWat,N#Cc1cc(F)ccc1N1CCCC1C(=O)NC1CC1,,273.127740352,3,1,1.9447799999999995,56.13,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96c510>,N#Cc1cc(F)ccc1N1CCCC1C(=O)NC1CC1,2.697,15,1,3,0.75,0.05,0.15,0.4666666666666667,0.0666666666666666,20,3,2,1,1,1,1,0,0
3006,Z1553870840,EnamineSolWat,CC1CCCN(Cc2cc(F)ccc2C#N)C1CO,,262.148141448,3,1,2.2901800000000008,47.260000000000005,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96c580>,CC1CCCN(Cc2cc(F)ccc2C#N)C1CO,3.204,15,1,2,0.7894736842105263,0.0526315789473684,0.1052631578947368,0.5333333333333333,0.1333333333333333,19,2,1,1,1,1,1,0,0
3007,Z1610978530,EnamineSolWat,Cc1cc(=NCc2ccc(F)cc2C)[nH]o1,,220.101191256,2,1,2.4645400000000004,41.29,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96c660>,Cc1cc(NCc2ccc(F)cc2C)no1,3.266,12,1,2,0.75,0.0625,0.125,0.25,0.0,16,2,0,2,1,0,2,0,0
3008,Z27006693,EnamineSolWat,CN(Cc1cccnc1)C(=O)c1cccc(F)c1,,244.101191256,2,0,2.492900000000001,33.2,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96c7b0>,CN(Cc1cccnc1)C(=O)c1cccc(F)c1,1.768,14,1,2,0.7777777777777778,0.0555555555555555,0.1111111111111111,0.1428571428571428,0.0,18,2,0,2,1,0,2,0,0
3009,Z1230023781,EnamineSolWat,CC(=O)Nc1cccc2[nH]cnc12,,175.074561908,2,2,1.5212999999999997,57.78,1,0.82,<rdkit.Chem.rdchem.Mol object at 0x7a142f96c890>,CC(=O)Nc1cccc2[nH]cnc12,2.145,9,1,3,0.6923076923076923,0.0769230769230769,0.2307692307692307,0.1111111111111111,0.0,13,2,0,2,1,0,2,0,0
3010,Z1535260801,EnamineSolWat,Cc1ncccc1C(=O)N1CCC(O)(C(F)(F)F)CC1,,288.10856238,3,1,1.91942,53.43000000000001,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96c970>,Cc1ncccc1C(=O)N1CCC(O)(C(F)(F)F)CC1,2.549,13,2,2,0.65,0.1,0.1,0.5384615384615384,0.0,20,2,1,1,2,1,1,0,0
3011,Z45654069,EnamineSolWat,O=S(=O)(Nc1cccnc1)c1ccc(F)cc1,,252.036876748,3,1,2.0215,59.06,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96cba0>,O=S(=O)(Nc1cccnc1)c1ccc(F)cc1,1.695,11,2,2,0.6470588235294118,0.1176470588235294,0.1176470588235294,0.0,0.0,17,2,0,2,1,0,2,0,0
3012,Z927285942,EnamineSolWat,COc1ccc(C(=O)N2CCNCC2)cc1F,,238.11175594,3,1,0.8796999999999997,41.57,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96cc10>,COc1ccc(C(=O)N2CCNCC2)cc1F,1.862,12,2,2,0.7058823529411765,0.1176470588235294,0.1176470588235294,0.4166666666666667,0.0,17,2,1,1,1,1,1,0,0
3013,Z932214062,EnamineSolWat,O=C(Cc1ccccc1F)NC1CCCNC1=O,,250.11175594,2,2,0.7629999999999997,58.2,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96ccf0>,O=C(Cc1ccccc1F)NC1CCCNC1=O,2.494,13,2,2,0.7222222222222222,0.1111111111111111,0.1111111111111111,0.3846153846153846,0.0769230769230769,18,2,1,1,1,1,1,0,0
3014,Z1703417474,EnamineSolWat,Fc1cncc(CN2CCCSCC2)c1,,226.0939977,3,0,2.1596,16.130000000000003,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96cd60>,Fc1cncc(CN2CCCSCC2)c1,2.371,11,0,2,0.7333333333333333,0.0,0.1333333333333333,0.5454545454545454,0.0,15,2,1,1,2,1,1,0,0
3015,Z1538617886,EnamineSolWat,CNC(=O)Nc1ccc(C(F)(F)F)nc1,,219.061946536,2,2,1.8517,54.02,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96ce40>,CNC(=O)Nc1ccc(C(F)(F)F)nc1,2.137,8,1,3,0.5333333333333333,0.0666666666666666,0.2,0.25,0.0,15,1,0,1,1,0,1,0,0
3016,Z1695921493,EnamineSolWat,Fc1ccc(N2CCNCC2)c(Cl)c1,,214.067304284,2,1,1.8887,15.27,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96cf90>,Fc1ccc(N2CCNCC2)c(Cl)c1,1.947,10,0,2,0.7142857142857143,0.0,0.1428571428571428,0.4,0.0,14,2,1,1,1,1,1,0,0
3017,Z1639162606,EnamineSolWat,CNS(=O)(=O)c1cccc(C)c1F,,203.04162778,2,1,1.04222,46.17,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96d000>,CNS(=O)(=O)c1cccc(C)c1F,2.051,8,2,1,0.6153846153846154,0.1538461538461538,0.0769230769230769,0.25,0.0,13,1,0,1,0,0,1,0,0
3018,Z1067812990,EnamineSolWat,CC(C)S(=O)(=O)Nc1ccccc1F,,217.057277844,2,1,1.9758,46.17,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96d150>,CC(C)S(=O)(=O)Nc1ccccc1F,1.87,9,2,1,0.6428571428571429,0.1428571428571428,0.0714285714285714,0.3333333333333333,0.0,14,1,0,1,0,0,1,0,0
3019,Z2169650265,EnamineSolWat,NC(=O)Cc1cccc(Cl)c1F,,187.020019744,1,1,1.5069,43.09,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96d1c0>,NC(=O)Cc1cccc(Cl)c1F,1.971,8,1,1,0.6666666666666666,0.0833333333333333,0.0833333333333333,0.125,0.0,12,1,0,1,0,0,1,0,0
3020,Z2761749872,EnamineSolWat,Cc1ccc(F)cc1C(=O)N[C@@H]1CCC(=O)N[C@H]1C1CC1,,290.143056068,2,2,1.92112,58.2,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96d230>,Cc1ccc(F)cc1C(=O)N[C@@H]1CCC(=O)N[C@H]1C1CC1,3.194,16,2,2,0.7619047619047619,0.0952380952380952,0.0952380952380952,0.5,0.125,21,3,2,1,1,1,1,0,0
3021,Z1255523423,EnamineSolWat,N=c1[nH]c2ccccc2n1C1CCCC1,,201.12659748,2,2,2.5639700000000003,44.57,1,0.79,<rdkit.Chem.rdchem.Mol object at 0x7a142f96d310>,Nc1nc2ccccc2n1C1CCCC1,2.537,12,0,3,0.8,0.0,0.2,0.4166666666666667,0.0,15,3,1,2,1,0,2,0,0
3022,Z300502674,EnamineSolWat,NC(=O)C1(c2ccc(F)cc2)CC1,,179.07464216,1,1,1.3425999999999998,43.09,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96d380>,NC(=O)C1(c2ccc(F)cc2)CC1,1.99,10,1,1,0.7692307692307693,0.0769230769230769,0.0769230769230769,0.3,0.0,13,2,1,1,0,0,1,0,0
3023,Z1535253601,EnamineSolWat,O=C(c1cccs1)N1CCC(O)(C(F)(F)F)CC1,,279.054084284,3,1,2.2775000000000007,40.540000000000006,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96d4d0>,O=C(c1cccs1)N1CCC(O)(C(F)(F)F)CC1,2.567,11,2,1,0.6111111111111112,0.1111111111111111,0.0555555555555555,0.5454545454545454,0.0,18,2,1,1,2,1,1,0,0
3024,Z1677744307,EnamineSolWat,O=C(N=c1cc[nH]cc1F)N1CCCC2CCCC21,,263.143390416,1,1,2.439000000000001,48.46,0,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96d540>,O=C(Nc1ccncc1F)N1CCCC2CCCC21,3.964,14,1,3,0.7368421052631579,0.0526315789473684,0.1578947368421052,0.5714285714285714,0.1428571428571428,19,3,2,1,2,1,1,0,0
3025,Z57842305,EnamineSolWat,Cc1cc(C)c2c(=N)[nH]sc2n1,,179.051718288,3,2,1.7207099999999995,52.53,0,0.82,<rdkit.Chem.rdchem.Mol object at 0x7a142f96d620>,Cc1cc(C)c2c(N)nsc2n1,3.56,8,0,3,0.6666666666666666,0.0,0.25,0.25,0.0,12,2,0,2,2,0,2,0,0
3026,Z2429425574,EnamineSolWat,Fc1ccc2nc(CC3CCNCC3)oc2c1,,234.11684132,3,1,2.5090000000000003,38.06,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96d690>,Fc1ccc2nc(CC3CCNCC3)oc2c1,2.412,13,1,2,0.7647058823529411,0.0588235294117647,0.1176470588235294,0.4615384615384615,0.0,17,3,1,2,2,1,2,0,0
3027,Z1262057199,EnamineSolWat,CC1CN(C(=O)c2cc[nH]n2)CC(c2ccc(F)cc2)O1,,289.122654972,3,1,2.151,58.22,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96d7e0>,CC1CN(C(=O)c2cc[nH]n2)CC(c2ccc(F)cc2)O1,3.407,15,2,3,0.7142857142857143,0.0952380952380952,0.1428571428571428,0.3333333333333333,0.1333333333333333,21,3,1,2,2,1,2,0,0
3028,Z1450316629,EnamineSolWat,CN(Cc1ccc(F)cc1Cl)C(=O)C1(N)CCCC1,,284.109169096,2,1,2.7090000000000005,46.33,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96d850>,CN(Cc1ccc(F)cc1Cl)C(=O)C1(N)CCCC1.Cl,2.389,14,1,2,0.7368421052631579,0.0526315789473684,0.1052631578947368,0.5,0.0,19,2,1,1,0,0,1,0,0
3029,Z116315264,EnamineSolWat,Cc1ccc(C(=O)N(C)C2CCS(=O)(=O)C2)cc1F,,285.083492592,3,0,1.39322,54.45,2,1.03,<rdkit.Chem.rdchem.Mol object at 0x7a142f96d8c0>,Cc1ccc(C(=O)N(C)C2CCS(=O)(=O)C2)cc1F,2.628,13,3,1,0.6842105263157895,0.1578947368421052,0.0526315789473684,0.4615384615384615,0.0769230769230769,19,2,1,1,1,1,1,0,0
3030,Z1481040253,EnamineSolWat,Fc1ccc(NCc2nccs2)cc1,,208.047047508,3,1,2.894300000000001,24.92,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96d930>,Fc1ccc(NCc2nccs2)cc1,1.947,10,0,2,0.7142857142857143,0.0,0.1428571428571428,0.1,0.0,14,2,0,2,1,0,2,0,0
3031,Z1723549312,EnamineSolWat,COc1ccc(F)cc1CC(=O)O,,184.053572368,2,1,1.4614,46.53,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96da10>,COc1ccc(F)cc1CC(=O)O,1.642,9,3,0,0.6923076923076923,0.2307692307692307,0.0,0.2222222222222222,0.0,13,1,0,1,0,0,1,0,0
3032,Z68590139,EnamineSolWat,NC(=O)c1ccccc1C(F)(F)F,,189.040148472,1,1,1.8043,43.09,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96da80>,NC(=O)c1ccccc1C(F)(F)F,1.833,8,1,1,0.6153846153846154,0.0769230769230769,0.0769230769230769,0.125,0.0,13,1,0,1,0,0,1,0,0
3033,Z2060925165,EnamineSolWat,CCn1cc(C(=O)N2C[C@@H](F)C[C@H]2CO)c2ccccc21,,290.143056068,3,1,2.2061,45.47,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96daf0>,CCn1cc(C(=O)N2C[C@@H](F)C[C@H]2CO)c2ccccc21,3.166,16,2,2,0.7619047619047619,0.0952380952380952,0.0952380952380952,0.4375,0.125,21,3,1,2,2,1,2,0,0
3034,Z2677919774,EnamineSolWat,Cc1cc(CN2CCOCC2C(N)=O)ccc1F,,252.127406004,3,1,0.8202200000000003,55.56,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96db60>,Cc1cc(CN2CCOCC2C(N)=O)ccc1F,2.707,13,2,2,0.7222222222222222,0.1111111111111111,0.1111111111111111,0.4615384615384615,0.0769230769230769,18,2,1,1,1,1,1,0,0
3035,Z275169746,EnamineSolWat,CCn1ccc(C(=O)O)n1,,140.058577496,3,1,0.6012,55.120000000000005,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96dbd0>,CCn1ccc(C(=O)O)n1,2.15,6,2,2,0.6,0.2,0.2,0.3333333333333333,0.0,10,1,0,1,1,0,1,0,0
3036,Z2242853101,EnamineSolWat,O=C(O)C1CCCN(Cc2c(F)cccc2Cl)C1,,271.07753462,2,1,2.7757000000000014,40.54,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96dc40>,O=C(O)C1CCCN(Cc2c(F)cccc2Cl)C1,2.366,13,2,1,0.7222222222222222,0.1111111111111111,0.0555555555555555,0.4615384615384615,0.0769230769230769,18,2,1,1,1,1,1,0,0
3037,Z1988116721,EnamineSolWat,O=C(CO)NC1CC(c2ccccc2)C1,,205.11027872,2,2,1.0410999999999997,49.33,3,1.17,<rdkit.Chem.rdchem.Mol object at 0x7a142f96dd20>,O=C(CO)NC1CC(c2ccccc2)C1,1.953,12,2,1,0.8,0.1333333333333333,0.0666666666666666,0.4166666666666667,0.0,15,2,1,1,0,0,1,0,0
3038,Z2050688157,EnamineSolWat,O=c1cc(C(F)(F)F)[nH]n1Cc1ccc(Cl)cc1,,276.027725216,2,1,2.8969000000000014,37.79,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96de00>,O=c1cc(C(F)(F)F)[nH]n1Cc1ccc(Cl)cc1,2.406,11,1,2,0.6111111111111112,0.0555555555555555,0.1111111111111111,0.1818181818181818,0.0,18,2,0,2,1,0,2,0,0
3039,Z27011091,EnamineSolWat,CN(Cc1ccc(F)cc1)C(=O)c1ccc(C#N)cc1,,268.101191256,2,0,2.969580000000001,44.1,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96de70>,CN(Cc1ccc(F)cc1)C(=O)c1ccc(C#N)cc1,1.734,16,1,2,0.8,0.05,0.1,0.125,0.0,20,2,0,2,0,0,2,0,0
3040,Z1354995412,EnamineSolWat,COCC(=O)NC1c2cccc(F)c2CCC1C,,251.132157036,2,1,2.2117000000000004,38.33,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96df50>,COCC(=O)NC1c2cccc(F)c2CCC1C,3.17,14,2,1,0.7777777777777778,0.1111111111111111,0.0555555555555555,0.5,0.1428571428571428,18,2,1,1,0,0,1,0,0
3041,Z1269799982,EnamineSolWat,Cc1ccc(C(=O)NCc2ccc[nH]2)o1,,204.089877624,2,2,1.84612,58.03,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96dfc0>,Cc1ccc(C(=O)NCc2ccc[nH]2)o1,2.346,11,2,2,0.7333333333333333,0.1333333333333333,0.1333333333333333,0.1818181818181818,0.0,15,2,0,2,2,0,2,0,0
3042,Z1461927665,EnamineSolWat,CN(CCC#N)c1ccnc2cc(F)ccc12,,229.101525604,3,0,2.723780000000001,39.92,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96e030>,CN(CCC#N)c1ccnc2cc(F)ccc12,2.364,13,0,3,0.7647058823529411,0.0,0.1764705882352941,0.2307692307692307,0.0,17,2,0,2,1,0,2,0,0
3043,Z1845009031,EnamineSolWat,CC1CC(=O)NCCN1Cc1ccc(C#N)c(F)c1,,261.127740352,3,1,1.4077799999999998,56.13,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96e180>,CC1CC(=O)NCCN1Cc1ccc(C#N)c(F)c1,2.886,14,1,3,0.7368421052631579,0.0526315789473684,0.1578947368421052,0.4285714285714285,0.0714285714285714,19,2,1,1,1,1,1,0,0
3044,Z2283225344,EnamineSolWat,CCC1(NC(=O)c2cc(F)c[nH]2)CC1,,196.101191256,1,2,1.8262,44.89,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96e340>,CCC1(NC(=O)c2cc(F)c[nH]2)CC1,3.075,10,1,2,0.7142857142857143,0.0714285714285714,0.1428571428571428,0.5,0.0,14,2,1,1,1,0,1,0,0
3045,Z3244705344,EnamineSolWat,c1cc(CN2CCCC2)c2c(c1)NCC2,,202.146998576,2,1,2.2504,15.27,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142f96e3b0>,c1cc(CN2CCCC2)c2c(c1)NCC2,2.206,13,0,2,0.8666666666666667,0.0,0.1333333333333333,0.5384615384615384,0.0,15,3,2,1,2,2,1,0,0
