,ID,Database,SMILES_chiral,Counts,MW,HBA,HBD,LOGP,TPSA,RB,ROMol,SMILES,SA_score,NumCarbons,NumOxygens,NumNitrogens,FractionOfCarbons,FractionOfOxygens,FractionOfNitrogens,CSP3,FractionOfChiralCarbons,NumHeavyAtoms,Ring,AliphaticRing,AromaticRing,Heterocycle,AliphaticHeterocycle,AromaticHeterocycle,SpiroAtom,BridgeheadAtom
7354,BB57-3416,ChemDiv,O=C1CNCC(=O)N1,,114.042927432,3,2,-1.7675999999999992,58.2,0,<rdkit.Chem.rdchem.Mol object at 0x7a142a755fc0>,O=C1CNCC(=O)N1,2.994,4,2,2,0.5,0.25,0.25,0.5,0.0,8,1,1,0,1,1,0,0,0
7355,BB57-3417,ChemDiv,CN1CCN(CC(C)(C)C=O)CC1,,184.15756326,3,0,0.4588999999999998,23.55,3,<rdkit.Chem.rdchem.Mol object at 0x7a142a7560a0>,CN1CCN(CC(C)(C)C=O)CC1,2.546,10,1,2,0.7692307692307693,0.0769230769230769,0.1538461538461538,0.9,0.0,13,1,1,0,1,1,0,0,0
7356,BB57-3429,ChemDiv,Nc1ccc2ncccc2c1Br,,221.979260324,2,1,2.5795000000000003,38.91,0,<rdkit.Chem.rdchem.Mol object at 0x7a142a756960>,Nc1ccc2ncccc2c1Br,2.122,9,0,2,0.75,0.0,0.1666666666666666,0.0,0.0,12,2,0,2,1,0,2,0,0
7357,BB57-3430,ChemDiv,NCCCc1ccncc1,,136.100048384,2,1,0.9729000000000002,38.91,3,<rdkit.Chem.rdchem.Mol object at 0x7a142a756a40>,NCCCc1ccncc1,1.823,8,0,2,0.8,0.0,0.2,0.375,0.0,10,1,0,1,1,0,1,0,0
7358,BB57-3431,ChemDiv,ClCCCc1ccncc1,,155.050177,1,0,2.253,12.89,3,<rdkit.Chem.rdchem.Mol object at 0x7a142a756b90>,ClCCCc1ccncc1,1.929,8,0,1,0.8,0.0,0.1,0.375,0.0,10,1,0,1,1,0,1,0,0
7359,BB57-3432,ChemDiv,COC(=O)C1(C)CCCC1,,142.099379688,2,0,1.7397,26.3,1,<rdkit.Chem.rdchem.Mol object at 0x7a142a756ce0>,COC(=O)C1(C)CCCC1,2.33,8,2,0,0.8,0.2,0.0,0.875,0.0,10,1,1,0,0,0,0,0,0
7360,BB57-3433,ChemDiv,CCCn1nc(C(=O)O)cc1C,,168.089877624,3,1,1.29972,55.120000000000005,3,<rdkit.Chem.rdchem.Mol object at 0x7a142a756e30>,CCCn1nc(C(=O)O)cc1C,2.13,8,2,2,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.5,0.0,12,1,0,1,1,0,1,0,0
7361,BB57-3434,ChemDiv,CCc1nn(C)cc1Br,,187.994910388,2,0,1.745,17.82,1,<rdkit.Chem.rdchem.Mol object at 0x7a142a756f80>,CCc1nn(C)cc1Br,2.715,6,0,2,0.6666666666666666,0.0,0.2222222222222222,0.5,0.0,9,1,0,1,1,0,1,0,0
7362,BB57-3436,ChemDiv,Cn1ccc(CO)n1,,112.063662876,3,1,-0.0876,38.05,1,<rdkit.Chem.rdchem.Mol object at 0x7a142a7571b0>,Cn1ccc(CO)n1,2.511,5,1,2,0.625,0.125,0.25,0.4,0.0,8,1,0,1,1,0,1,0,0
7363,BB57-3437,ChemDiv,Cn1ccc(CCl)n1,,130.029775904,2,0,1.1588999999999998,17.82,1,<rdkit.Chem.rdchem.Mol object at 0x7a142a757300>,Cn1ccc(CCl)n1,2.609,5,0,2,0.625,0.0,0.25,0.4,0.0,8,1,0,1,1,0,1,0,0
7364,BB57-3502,ChemDiv,CN(C)/C=N/c1cc(=O)n(-c2ccccc2)[nH]1,,230.116761068,3,1,1.3869999999999998,53.39,3,<rdkit.Chem.rdchem.Mol object at 0x7a142a786180>,CN(C)/C=N/c1cc(=O)n(-c2ccccc2)[nH]1,2.895,12,1,4,0.7058823529411765,0.0588235294117647,0.2352941176470588,0.1666666666666666,0.0,17,2,0,2,1,0,2,0,0
7365,BB57-3539,ChemDiv,N=C(N)N1CCc2ccccc2C1,,175.110947416,1,2,0.9381699999999996,53.11000000000001,0,<rdkit.Chem.rdchem.Mol object at 0x7a142a787d10>,N=C(N)N1CCc2ccccc2C1,2.046,10,0,3,0.7692307692307693,0.0,0.2307692307692307,0.3,0.0,13,2,1,1,1,1,1,0,0
7366,BB57-3548,ChemDiv,N=C(N)N1CCN(Cc2ccccc2)CC1,,218.153146576,2,2,0.6976699999999998,56.35000000000001,2,<rdkit.Chem.rdchem.Mol object at 0x7a142a7c04a0>,N=C(N)N1CCN(Cc2ccccc2)CC1,1.756,12,0,4,0.75,0.0,0.25,0.4166666666666667,0.0,16,2,1,1,1,1,1,0,0
7367,BB57-3550,ChemDiv,N=C(N)N1CCN(C(c2ccccc2)c2ccccc2)CC1,,294.184446704,2,2,2.28707,56.35000000000001,3,<rdkit.Chem.rdchem.Mol object at 0x7a142a7c0660>,N=C(N)N1CCN(C(c2ccccc2)c2ccccc2)CC1,1.945,18,0,4,0.8181818181818182,0.0,0.1818181818181818,0.2777777777777778,0.0,22,3,1,2,1,1,2,0,0
7368,BB57-3551,ChemDiv,CCN1CCN(C(=N)N)CC1,,156.13749651199998,2,2,-0.4826299999999994,56.35,1,<rdkit.Chem.rdchem.Mol object at 0x7a142a7c06d0>,CCN1CCN(C(=N)N)CC1,2.143,7,0,4,0.6363636363636364,0.0,0.3636363636363636,0.8571428571428571,0.0,11,1,1,0,1,1,0,0,0
7369,BB57-3552,ChemDiv,CN1CCN(C(=N)N)CC1,,142.121846448,2,2,-0.8727299999999989,56.35,0,<rdkit.Chem.rdchem.Mol object at 0x7a142a7c0740>,CN1CCN(C(=N)N)CC1,2.211,6,0,4,0.6,0.0,0.4,0.8333333333333334,0.0,10,1,1,0,1,1,0,0,0
7370,BB57-3553,ChemDiv,N=C(N)N1CCN(c2ccccc2)CC1,,204.137496512,2,2,0.7020699999999995,56.35000000000001,1,<rdkit.Chem.rdchem.Mol object at 0x7a142a7c0820>,N=C(N)N1CCN(c2ccccc2)CC1,1.795,11,0,4,0.7333333333333333,0.0,0.2666666666666666,0.3636363636363636,0.0,15,2,1,1,1,1,1,0,0
7371,BB57-3555,ChemDiv,N=C(N)N1CCN(c2ccc(Cl)cc2)CC1,,238.09852416,2,2,1.35547,56.35000000000001,1,<rdkit.Chem.rdchem.Mol object at 0x7a142a7c0970>,N=C(N)N1CCN(c2ccc(Cl)cc2)CC1,1.881,11,0,4,0.6875,0.0,0.25,0.3636363636363636,0.0,16,2,1,1,1,1,1,0,0
7372,BB57-3557,ChemDiv,N=C(N)N1CCN(c2cccc(Cl)c2)CC1,,238.09852416,2,2,1.35547,56.35000000000001,1,<rdkit.Chem.rdchem.Mol object at 0x7a142a7c0ac0>,N=C(N)N1CCN(c2cccc(Cl)c2)CC1,1.952,11,0,4,0.6875,0.0,0.25,0.3636363636363636,0.0,16,2,1,1,1,1,1,0,0
7373,BB57-3559,ChemDiv,N=C(N)N1CCN(c2ccccc2F)CC1,,222.1280747,2,2,0.8411699999999998,56.35000000000001,1,<rdkit.Chem.rdchem.Mol object at 0x7a142a7c0ba0>,N=C(N)N1CCN(c2ccccc2F)CC1,1.932,11,0,4,0.6875,0.0,0.25,0.3636363636363636,0.0,16,2,1,1,1,1,1,0,0
7374,BB57-3579,ChemDiv,S=C1NCN(C2CC2)CN1,,157.067368352,2,2,-0.1565,27.3,1,<rdkit.Chem.rdchem.Mol object at 0x7a142a7c1cb0>,SC1=NCN(C2CC2)CN1,3.44,6,0,3,0.6,0.0,0.3,0.8333333333333334,0.0,10,2,2,0,1,1,0,0,0
7375,BB57-3583,ChemDiv,CC(=O)c1c[nH]c(=NC2CC2)nc1C,,191.105862036,3,1,0.98382,58.11,2,<rdkit.Chem.rdchem.Mol object at 0x7a142a7c2030>,CC(=O)c1cnc(NC2CC2)nc1C,3.312,10,1,3,0.7142857142857143,0.0714285714285714,0.2142857142857142,0.5,0.0,14,2,1,1,1,0,1,0,0
7376,BB57-3587,ChemDiv,Cc1cc(C)[nH]c(=NC2CC2)n1,,163.110947416,2,1,1.0896399999999995,41.04,1,<rdkit.Chem.rdchem.Mol object at 0x7a142a7c2570>,Cc1cc(C)nc(NC2CC2)n1,3.435,9,0,3,0.75,0.0,0.25,0.5555555555555556,0.0,12,2,1,1,1,0,1,0,0
7377,BB57-3595,ChemDiv,Cc1[nH]c(N2CCCC2)nc(=O)c1Cl,,213.066889684,3,1,1.33192,48.99,1,<rdkit.Chem.rdchem.Mol object at 0x7a142a7c2dc0>,Cc1[nH]c(N2CCCC2)nc(=O)c1Cl,2.459,9,1,3,0.6428571428571429,0.0714285714285714,0.2142857142857142,0.5555555555555556,0.0,14,2,1,1,2,1,1,0,0
7378,BB57-3634,ChemDiv,CNS(=O)(=O)c1ccc(C)cc1,,185.051049592,2,1,0.90312,46.17,2,<rdkit.Chem.rdchem.Mol object at 0x7a142a7e8cf0>,CNS(=O)(=O)c1ccc(C)cc1,1.531,8,2,1,0.6666666666666666,0.1666666666666666,0.0833333333333333,0.25,0.0,12,1,0,1,0,0,1,0,0
7379,BB57-3638,ChemDiv,Cc1ccc(NC(=O)c2cc[nH]n2)c(C)c1,,215.105862036,2,2,2.27884,57.78,2,<rdkit.Chem.rdchem.Mol object at 0x7a142a7e8f20>,Cc1ccc(NC(=O)c2cc[nH]n2)c(C)c1,2.319,12,1,3,0.75,0.0625,0.1875,0.1666666666666666,0.0,16,2,0,2,1,0,2,0,0
7380,BB57-3641,ChemDiv,COc1ccc2nc(C(=O)O)ccc2c1,,203.058243148,3,1,1.9416,59.42,2,<rdkit.Chem.rdchem.Mol object at 0x7a142a7e9150>,COc1ccc2nc(C(=O)O)ccc2c1,1.731,11,3,1,0.7333333333333333,0.2,0.0666666666666666,0.0909090909090909,0.0,15,2,0,2,1,0,2,0,0
7381,BB57-3646,ChemDiv,CN1CCNC(=O)CC1,,128.094963004,2,1,-0.5619000000000001,32.34,0,<rdkit.Chem.rdchem.Mol object at 0x7a142a7e9620>,CN1CCNC(=O)CC1,2.324,6,1,2,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.8333333333333334,0.0,9,1,1,0,1,1,0,0,0
7382,BB57-3647,ChemDiv,CCN(C)CCC#N,,112.100048384,2,0,0.85178,27.03,3,<rdkit.Chem.rdchem.Mol object at 0x7a142a7e9770>,CCN(C)CCC#N,2.459,6,0,2,0.75,0.0,0.25,0.8333333333333334,0.0,8,0,0,0,0,0,0,0,0
7383,BB57-3649,ChemDiv,COC(C)CCN,,103.099714036,2,1,0.3701000000000002,35.25,3,<rdkit.Chem.rdchem.Mol object at 0x7a142a7e9a10>,COC(C)CCN,3.053,5,1,1,0.7142857142857143,0.1428571428571428,0.1428571428571428,1.0,0.2,7,0,0,0,0,0,0,0,0
7384,BB57-3651,ChemDiv,CC(C)(N)CCCO,,117.1153641,2,2,0.4962000000000001,46.25,3,<rdkit.Chem.rdchem.Mol object at 0x7a142a7e9b60>,CC(C)(N)CCCO,2.547,6,1,1,0.75,0.125,0.125,1.0,0.0,8,0,0,0,0,0,0,0,0
7385,BB57-3653,ChemDiv,CCc1nnc(Br)s1,,191.93568126,3,0,1.863,25.78,1,<rdkit.Chem.rdchem.Mol object at 0x7a142a7e9d90>,CCc1nnc(Br)s1,2.784,4,0,2,0.5,0.0,0.25,0.5,0.0,8,1,0,1,1,0,1,0,0
7386,BB57-3654,ChemDiv,CC(CO)n1ccnc1,,126.07931294,3,1,0.4363999999999999,38.05,2,<rdkit.Chem.rdchem.Mol object at 0x7a142a7e9e70>,CC(CO)n1ccnc1,3.172,6,1,2,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.5,0.1666666666666666,9,1,0,1,1,0,1,0,0
7387,BB57-3655,ChemDiv,CC1CNC(=O)O1,,101.047678464,2,1,0.1147,38.33,0,<rdkit.Chem.rdchem.Mol object at 0x7a142a7e9f50>,CC1CNC(=O)O1,3.524,4,2,1,0.5714285714285714,0.2857142857142857,0.1428571428571428,0.75,0.25,7,1,1,0,1,1,0,0,0
7388,BB57-3657,ChemDiv,CCN1CCC(CN)CC1,,142.146998576,2,1,0.6770000000000002,29.26,2,<rdkit.Chem.rdchem.Mol object at 0x7a142a7ea180>,CCN1CCC(CN)CC1,1.992,8,0,2,0.8,0.0,0.2,1.0,0.0,10,1,1,0,1,1,0,0,0
7389,BB57-3659,ChemDiv,CCOC(=O)N(C)N,,118.07422756,3,1,-0.0515999999999999,55.56,1,<rdkit.Chem.rdchem.Mol object at 0x7a142a7ea3b0>,CCOC(=O)N(C)N,2.691,4,2,2,0.5,0.25,0.25,0.75,0.0,8,0,0,0,0,0,0,0,0
7390,BB57-3660,ChemDiv,NCCCc1ncc[nH]1,,125.095297352,2,2,0.3009999999999997,54.7,3,<rdkit.Chem.rdchem.Mol object at 0x7a142a7ea500>,NCCCc1ncc[nH]1,2.561,6,0,3,0.6666666666666666,0.0,0.3333333333333333,0.5,0.0,9,1,0,1,1,0,1,0,0
7391,BB57-3661,ChemDiv,Cc1nc2cc(O)ccc2[nH]1,,148.063662876,2,2,1.57692,48.91,0,<rdkit.Chem.rdchem.Mol object at 0x7a142a7ea650>,Cc1nc2cc(O)ccc2[nH]1,2.225,8,1,2,0.7272727272727273,0.0909090909090909,0.1818181818181818,0.125,0.0,11,2,0,2,1,0,2,0,0
7392,BB57-3662,ChemDiv,Oc1ccc2[nH]cnc2c1,,134.048012812,2,2,1.2685,48.91,0,<rdkit.Chem.rdchem.Mol object at 0x7a142a7ea810>,Oc1ccc2[nH]cnc2c1,2.388,7,1,2,0.7,0.1,0.2,0.0,0.0,10,2,0,2,1,0,2,0,0
7393,BB57-3663,ChemDiv,COc1ccc2[nH]c(C)nc2c1,,162.07931294,2,1,1.87992,37.91,1,<rdkit.Chem.rdchem.Mol object at 0x7a142a7ea8f0>,COc1ccc2[nH]c(C)nc2c1,1.932,9,1,2,0.75,0.0833333333333333,0.1666666666666666,0.2222222222222222,0.0,12,2,0,2,1,0,2,0,0
7394,BB57-3664,ChemDiv,COc1ccc2[nH]cnc2c1,,148.063662876,2,1,1.5715,37.91,1,<rdkit.Chem.rdchem.Mol object at 0x7a142a7eaa40>,COc1ccc2[nH]cnc2c1,2.058,8,1,2,0.7272727272727273,0.0909090909090909,0.1818181818181818,0.125,0.0,11,2,0,2,1,0,2,0,0
7395,BB57-3665,ChemDiv,CCC1COC(=O)N1,,115.063328528,2,1,0.5047999999999999,38.33,1,<rdkit.Chem.rdchem.Mol object at 0x7a142a7eab90>,CCC1COC(=O)N1,3.369,5,2,1,0.625,0.25,0.125,0.8,0.2,8,1,1,0,1,1,0,0,0
7396,BB57-3667,ChemDiv,BrCCCn1ccnc1,,187.994910388,2,0,1.6681,17.82,3,<rdkit.Chem.rdchem.Mol object at 0x7a142a7ead50>,BrCCCn1ccnc1,2.512,6,0,2,0.6666666666666666,0.0,0.2222222222222222,0.5,0.0,9,1,0,1,1,0,1,0,0
7397,BB57-3669,ChemDiv,NCc1cccc(CO)c1,,137.084063972,2,2,0.6376000000000002,46.25,2,<rdkit.Chem.rdchem.Mol object at 0x7a142a7eaf80>,NCc1cccc(CO)c1,1.708,8,1,1,0.8,0.1,0.1,0.25,0.0,10,1,0,1,0,0,1,0,0
7398,BB57-3671,ChemDiv,CCN1CCNC(=O)C1,,128.094963004,2,1,-0.5619000000000001,32.34,1,<rdkit.Chem.rdchem.Mol object at 0x7a142a7eb290>,CCN1CCNC(=O)C1,2.302,6,1,2,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.8333333333333334,0.0,9,1,1,0,1,1,0,0,0
7399,BB57-3673,ChemDiv,COC(=O)C1C(C=C(Cl)Cl)C1(C)C,,222.021434984,2,0,2.7506000000000013,26.3,2,<rdkit.Chem.rdchem.Mol object at 0x7a142a7eb530>,COC(=O)C1C(C=C(Cl)Cl)C1(C)C,3.532,9,2,0,0.6923076923076923,0.1538461538461538,0.0,0.6666666666666666,0.2222222222222222,13,1,1,0,0,0,0,0,0
7400,BB57-3674,ChemDiv,Cn1cnnc1CBr,,174.974509292,3,0,0.7099999999999999,30.71,1,<rdkit.Chem.rdchem.Mol object at 0x7a142a7eb680>,Cn1cnnc1CBr,3.025,4,0,3,0.5,0.0,0.375,0.5,0.0,8,1,0,1,1,0,1,0,0
7401,BB57-3679,ChemDiv,N=c1[nH][nH]cc1I,,208.944995128,1,3,0.4268699999999999,55.43,0,<rdkit.Chem.rdchem.Mol object at 0x7a142a7ebb50>,Nc1[nH]ncc1I,4.704,3,0,3,0.4285714285714285,0.0,0.4285714285714285,0.0,0.0,7,1,0,1,1,0,1,0,0
7402,BB57-3682,ChemDiv,N=c1[nH]cnc2ccc(I)cc12,,270.960645192,2,2,1.64697,52.53,0,<rdkit.Chem.rdchem.Mol object at 0x7a142a7ebe60>,Nc1ncnc2ccc(I)cc12,3.095,8,0,3,0.6666666666666666,0.0,0.25,0.0,0.0,12,2,0,2,1,0,2,0,0
7403,BB57-3683,ChemDiv,N=c1[nH]cnc2ccc(F)cc12,,163.054575412,2,2,1.1814700000000002,52.53,0,<rdkit.Chem.rdchem.Mol object at 0x7a142a618040>,Nc1ncnc2ccc(F)cc12,2.798,8,0,3,0.6666666666666666,0.0,0.25,0.0,0.0,12,2,0,2,1,0,2,0,0
7404,BB57-3684,ChemDiv,N=c1[nH]cnc2ccc(Cl)cc12,,179.025024872,2,2,1.69577,52.53,0,<rdkit.Chem.rdchem.Mol object at 0x7a142a618120>,Nc1ncnc2ccc(Cl)cc12,2.774,8,0,3,0.6666666666666666,0.0,0.25,0.0,0.0,12,2,0,2,1,0,2,0,0
7405,BB57-3695,ChemDiv,Cn1cnc(Cl)n1,,117.009374808,3,0,0.4684999999999998,30.71,0,<rdkit.Chem.rdchem.Mol object at 0x7a142a6183c0>,Cn1cnc(Cl)n1,3.089,3,0,3,0.4285714285714285,0.0,0.4285714285714285,0.3333333333333333,0.0,7,1,0,1,1,0,1,0,0
7406,BB57-3697,ChemDiv,Cn1ncnc1Cl,,117.009374808,3,0,0.4685,30.71,0,<rdkit.Chem.rdchem.Mol object at 0x7a142a6185f0>,Cn1ncnc1Cl,3.015,3,0,3,0.4285714285714285,0.0,0.4285714285714285,0.3333333333333333,0.0,7,1,0,1,1,0,1,0,0
7407,BB57-3703,ChemDiv,Cc1nc(Cl)nn1C,,131.025024872,3,0,0.7769199999999999,30.71,0,<rdkit.Chem.rdchem.Mol object at 0x7a142a618c10>,Cc1nc(Cl)nn1C,3.005,4,0,3,0.5,0.0,0.375,0.5,0.0,8,1,0,1,1,0,1,0,0
7408,BB57-3704,ChemDiv,Cc1nc(Cl)n(C)n1,,131.025024872,3,0,0.77692,30.71,0,<rdkit.Chem.rdchem.Mol object at 0x7a142a618cf0>,Cc1nc(Cl)n(C)n1,3.068,4,0,3,0.5,0.0,0.375,0.5,0.0,8,1,0,1,1,0,1,0,0
7409,BB57-3705,ChemDiv,Cc1scnc1CCl,,146.990947872,2,0,2.19032,12.89,1,<rdkit.Chem.rdchem.Mol object at 0x7a142a618dd0>,Cc1scnc1CCl,3.14,5,0,1,0.625,0.0,0.125,0.4,0.0,8,1,0,1,1,0,1,0,0
7410,BB57-3706,ChemDiv,NC(CCl)=NO,,108.00904046,2,2,-0.0283999999999998,58.61,1,<rdkit.Chem.rdchem.Mol object at 0x7a142a618eb0>,N/C(CCl)=N\O,3.322,2,1,2,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.5,0.0,6,0,0,0,0,0,0,0,0
7411,BB57-3711,ChemDiv,BrCc1ncon1,,161.942874816,3,0,0.9645,38.92,1,<rdkit.Chem.rdchem.Mol object at 0x7a142a619540>,BrCc1ncon1,3.596,3,1,2,0.4285714285714285,0.1428571428571428,0.2857142857142857,0.3333333333333333,0.0,7,1,0,1,1,0,1,0,0
7412,BB57-3712,ChemDiv,Cc1nc(CBr)no1,,175.95852488,3,0,1.27292,38.92,1,<rdkit.Chem.rdchem.Mol object at 0x7a142a619690>,Cc1nc(CBr)no1,2.982,4,1,2,0.5,0.125,0.25,0.5,0.0,8,1,0,1,1,0,1,0,0
7413,BB57-3713,ChemDiv,Brc1noc(-c2ccccc2)n1,,223.95852488,3,0,2.4991000000000003,38.92,1,<rdkit.Chem.rdchem.Mol object at 0x7a142a619770>,Brc1noc(-c2ccccc2)n1,2.195,8,1,2,0.6666666666666666,0.0833333333333333,0.1666666666666666,0.0,0.0,12,2,0,2,1,0,2,0,0
7414,BB57-3714,ChemDiv,CCOC(=O)C(=O)C(C)Br,,207.973506248,3,0,0.9019999999999998,43.370000000000005,3,<rdkit.Chem.rdchem.Mol object at 0x7a142a619850>,CCOC(=O)C(=O)C(C)Br,2.978,6,3,0,0.6,0.3,0.0,0.6666666666666666,0.1666666666666666,10,0,0,0,0,0,0,0,0
7415,BB57-3715,ChemDiv,Clc1noc(C2CC2)n1,,144.00904046,3,0,1.6003999999999998,38.92,1,<rdkit.Chem.rdchem.Mol object at 0x7a142a6199a0>,Clc1noc(C2CC2)n1,2.835,5,1,2,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.6,0.0,9,2,1,1,1,0,1,0,0
7416,BB57-3716,ChemDiv,CC(C)C(O)C#N,,99.068413908,2,1,0.52688,44.02,1,<rdkit.Chem.rdchem.Mol object at 0x7a142a619af0>,CC(C)C(O)C#N,3.51,5,1,1,0.7142857142857143,0.1428571428571428,0.1428571428571428,0.8,0.2,7,0,0,0,0,0,0,0,0
7417,BB57-3718,ChemDiv,CCc1nc(CBr)no1,,189.974174944,3,0,1.5269,38.92,2,<rdkit.Chem.rdchem.Mol object at 0x7a142a619d90>,CCc1nc(CBr)no1,2.865,5,1,2,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.6,0.0,9,1,0,1,1,0,1,0,0
7418,BB57-3719,ChemDiv,c1cc(-c2ncc[nH]2)ccn1,,145.063997224,2,1,1.4716999999999998,41.57,1,<rdkit.Chem.rdchem.Mol object at 0x7a142a619ee0>,c1cc(-c2ncc[nH]2)ccn1,2.269,8,0,3,0.7272727272727273,0.0,0.2727272727272727,0.0,0.0,11,2,0,2,2,0,2,0,0
7419,BB57-3720,ChemDiv,c1cncc(-c2ncc[nH]2)c1,,145.063997224,2,1,1.4716999999999998,41.57,1,<rdkit.Chem.rdchem.Mol object at 0x7a142a61a030>,c1cncc(-c2ncc[nH]2)c1,2.249,8,0,3,0.7272727272727273,0.0,0.2727272727272727,0.0,0.0,11,2,0,2,2,0,2,0,0
7420,BB57-3721,ChemDiv,CC(C)c1nc(CCl)no1,,160.040340588,3,0,1.9318,38.92,2,<rdkit.Chem.rdchem.Mol object at 0x7a142a61a180>,CC(C)c1nc(CCl)no1,2.704,6,1,2,0.6,0.1,0.2,0.6666666666666666,0.0,10,1,0,1,1,0,1,0,0
7421,BB57-3722,ChemDiv,COC(C)C#N,,85.052763844,2,0,0.54488,33.02,1,<rdkit.Chem.rdchem.Mol object at 0x7a142a61a2d0>,COC(C)C#N,3.575,4,1,1,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.75,0.25,6,0,0,0,0,0,0,0,0
7422,BB57-3724,ChemDiv,CC(C)c1nc(CBr)no1,,203.989825008,3,0,2.0879000000000003,38.92,2,<rdkit.Chem.rdchem.Mol object at 0x7a142a61a5e0>,CC(C)c1nc(CBr)no1,2.897,6,1,2,0.6,0.1,0.2,0.6666666666666666,0.0,10,1,0,1,1,0,1,0,0
7423,BB57-3725,ChemDiv,S=c1[nH]nc(C2CC2)[nH]1,,141.036068224,2,2,1.3446899999999995,44.47,1,<rdkit.Chem.rdchem.Mol object at 0x7a142a61a6c0>,S=c1nc(C2CC2)[nH][nH]1,3.469,5,0,3,0.5555555555555556,0.0,0.3333333333333333,0.6,0.0,9,2,1,1,1,0,1,0,0
7424,BB57-3726,ChemDiv,CN(C)C(=O)c1ccc(CCl)cc1,,197.060741684,1,0,2.1272,20.31,2,<rdkit.Chem.rdchem.Mol object at 0x7a142a61a880>,CN(C)C(=O)c1ccc(CCl)cc1,1.713,10,1,1,0.7692307692307693,0.0769230769230769,0.0769230769230769,0.3,0.0,13,1,0,1,0,0,1,0,0
7425,BB57-3729,ChemDiv,CC(=O)c1scnc1C,,141.024834844,3,0,1.65412,29.96,1,<rdkit.Chem.rdchem.Mol object at 0x7a142a61ab20>,CC(=O)c1scnc1C,2.509,6,1,1,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,9,1,0,1,1,0,1,0,0
7426,BB57-3730,ChemDiv,CN(C)C(=O)c1ccc(CN)cc1,,178.110613068,2,1,0.8470999999999999,46.33,2,<rdkit.Chem.rdchem.Mol object at 0x7a142a61ac00>,CN(C)C(=O)c1ccc(CN)cc1,1.629,10,1,2,0.7692307692307693,0.0769230769230769,0.1538461538461538,0.3,0.0,13,1,0,1,0,0,1,0,0
7427,BB57-3731,ChemDiv,CC(=O)NCC#N,,98.048012812,2,1,-0.35392,52.89,1,<rdkit.Chem.rdchem.Mol object at 0x7a142a61ace0>,CC(=O)NCC#N,2.486,4,1,2,0.5714285714285714,0.1428571428571428,0.2857142857142857,0.5,0.0,7,0,0,0,0,0,0,0,0
7428,BB57-3736,ChemDiv,CC1(C)C2CCC(CN)C1C2,,153.151749608,1,1,2.0174,26.02,1,<rdkit.Chem.rdchem.Mol object at 0x7a142a61b290>,CC1(C)C2CCC(CN)C1C2,4.298,10,0,1,0.9090909090909092,0.0,0.0909090909090909,1.0,0.3,11,3,3,0,0,0,0,0,2
7429,BB57-3737,ChemDiv,C1CCCNCCC1,,113.12044948,1,1,1.5401,12.03,0,<rdkit.Chem.rdchem.Mol object at 0x7a142a61b3e0>,C1CCCNCCC1,1.903,7,0,1,0.875,0.0,0.125,1.0,0.0,8,1,1,0,1,1,0,0,0
7430,BB57-3738,ChemDiv,NC1CCCCNC1=O,,128.094963004,2,2,-0.3862000000000002,55.12,0,<rdkit.Chem.rdchem.Mol object at 0x7a142a61b530>,NC1CCCCNC1=O,2.958,6,1,2,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.8333333333333334,0.1666666666666666,9,1,1,0,1,1,0,0,0
7431,BB57-3739,ChemDiv,CNCCOC,,89.084063972,2,1,-0.1478000000000001,21.26,3,<rdkit.Chem.rdchem.Mol object at 0x7a142a61b5a0>,CNCCOC,2.013,4,1,1,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.0,0.0,6,0,0,0,0,0,0,0,0
7432,BB57-3740,ChemDiv,C1CC[C@H]2CNCC[C@H]2C1,,139.136099544,1,1,1.7861,12.03,0,<rdkit.Chem.rdchem.Mol object at 0x7a142a61b610>,C1CC[C@H]2CNCC[C@H]2C1,2.957,9,0,1,0.9,0.0,0.1,1.0,0.2222222222222222,10,2,2,0,1,1,0,0,0
7433,BB57-3741,ChemDiv,CN1CCCNCC1,,114.115698448,2,1,-0.0885,15.27,0,<rdkit.Chem.rdchem.Mol object at 0x7a142a61b680>,CN1CCCNCC1,2.233,6,0,2,0.75,0.0,0.25,1.0,0.0,8,1,1,0,1,1,0,0,0
7434,BB57-3743,ChemDiv,O=C(Cl)CCC(F)(F)F,,159.990277088,1,0,2.0943,17.07,2,<rdkit.Chem.rdchem.Mol object at 0x7a142a61b840>,O=C(Cl)CCC(F)(F)F,2.64,4,1,0,0.4444444444444444,0.1111111111111111,0.0,0.75,0.0,9,0,0,0,0,0,0,0,0
7435,BB57-3744,ChemDiv,O=C(Cl)CC1CC1,,118.018542524,1,0,1.5518999999999998,17.07,2,<rdkit.Chem.rdchem.Mol object at 0x7a142a61b920>,O=C(Cl)CC1CC1,2.627,5,1,0,0.7142857142857143,0.1428571428571428,0.0,0.8,0.0,7,1,1,0,0,0,0,0,0
